text,source,sender,norm_text,category,clean_text,char_len,word_count,digit_ratio,exclaim_count,special_ratio,has_url,has_phone,currency_count,urgency_count,sensitive_info_count,refund_scam_count,label_id,is_synthetic
"U wake up already? Wat u doing? U picking us up later rite? I'm taking sq825, reaching ard 7 smth 8 like dat. U can check e arrival time. C ya soon...",Dataset_5971_real,,"u wake up already? wat u doing? u picking us up later rite? i'm taking sq825, reaching ard 7 smth 8 like dat. u can check e arrival time. c ya soon...",PERSONAL,"u wake up already? wat u doing? u picking us up later rite? i'm taking sq825, reaching ard 7 smth 8 like dat. u can check e arrival time. c ya soon...",150.0,32.0,0.03333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,False
Yup. Izzit still raining heavily cos i'm in e mrt i can't c outside.,Dataset_5971_real,,yup. izzit still raining heavily cos i'm in e mrt i can't c outside.,PERSONAL,yup. izzit still raining heavily cos i'm in e mrt i can't c outside.,68.0,14.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0,False
"You are a winner! Congratulations! You have been selected to receive a free vacation to Bali! Click here to claim your prize. mention the keyword ""click here"" because it is a call to action that is used to get people to visit a website or click on a link. This is a common tactic used in spam messages to redirect people to a malicious website or to collect their personal information.",BubbleJoe_bootstrap_sms_v2_default_train.parquet,,"you are a winner! congratulations! you have been selected to receive a free vacation to bali! click here to claim your prize. mention the keyword ""click here"" because it is a call to action that is used to get people to visit a website or click on a link. this is a common tactic used in spam messages to redirect people to a malicious website or to collect their personal information.",PROMOTIONAL,"you are a winner! congratulations! you have been selected to receive a free vacation to bali! click here to claim your prize. mention the keyword ""click here"" because it is a call to action that is used to get people to visit a website or click on a link. this is a common tactic used in spam messages to redirect people to a malicious website or to collect their personal information.",385.0,71.0,0.0,3.0,0.02077922077922078,0.0,0.0,0.0,1.0,0.0,0.0,2,False
2 and half years i missed your friendship:-),Dataset_5971_real,,2 and half years i missed your friendship:-),TRANSACTIONAL,2 and half years i missed your friendship:-),44.0,8.0,0.022727272727272728,0.0,0.06818181818181818,0.0,0.0,1.0,0.0,0.0,0.0,1,False
Ok how you dear. Did you call chechi,Dataset_5971_real,,ok how you dear. did you call chechi,PERSONAL,ok how you dear. did you call chechi,36.0,8.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0,False
"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",BleeGleeWee_Spam-SMS-Detection_main_spam.csv,,"ou are guaranteed the latest nokia phone, a 40gb ipod mp3 player or a å£500 prize! txt word: collect to no: 83355! ibhltd ldnw15h 150p/mtmsgrcvd18",PERSONAL,"ou are guaranteed the latest nokia phone, a 40gb ipod mp3 player or a å£500 prize! txt word: collect to no: 83355! ibhltd ldnw15h 150p/mtmsgrcvd18",146.0,25.0,0.1232876712328767,2.0,0.04794520547945205,0.0,0.0,0.0,0.0,0.0,0.0,0,False
I think it's all still in my car,Dataset_5971_real,,i think it's all still in my car,PERSONAL,i think it's all still in my car,32.0,8.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0,False
"Your package has been delivered. Signature required upon delivery. Tracking number: 1A2-34567890-123456. mention the keyword ""package"" because it is informing the recipient that a package has been delivered. This keyword is not necessarily indicative of spam, as it could be a legitimate message from a shipping company or online retailer.",BubbleJoe_bootstrap_sms_v2_default_train.parquet,,"your package has been delivered. signature required upon delivery. tracking number: 1a2-34567890-123456. mention the keyword ""package"" because it is informing the recipient that a package has been delivered. this keyword is not necessarily indicative of spam, as it could be a legitimate message from a shipping company or online retailer.",TRANSACTIONAL,"your package has been delivered. signature required upon delivery. tracking number: 1a phonenumber . mention the keyword ""package"" because it is informing the recipient that a package has been delivered. this keyword is not necessarily indicative of spam, as it could be a legitimate message from a shipping company or online retailer.",339.0,52.0,0.0471976401179941,0.0,0.032448377581120944,0.0,1.0,0.0,0.0,0.0,0.0,1,False
"Therefore, based on the given message, there are no spam indicators present. The message is related to a legitimate order the recipient has made and is providing them with important information about the status of their package.",BubbleJoe_bootstrap_sms_v2_default_train.parquet,,"therefore, based on the given message, there are no spam indicators present. the message is related to a legitimate order the recipient has made and is providing them with important information about the status of their package.",TRANSACTIONAL,"therefore, based on the given message, there are no spam indicators present. the message is related to a legitimate order the recipient has made and is providing them with important information about the status of their package.",228.0,37.0,0.0,0.0,0.017543859649122806,0.0,0.0,1.0,0.0,0.0,0.0,1,False
FREE for 1st week No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p tone 16,vsak_sms_spam_category_default_train.parquet,,free for 1st week no1 nokia tone 4 ur mob every week just txt nokia to 8007 get txting and tell ur mates www.getzed.co.uk pobox 36504 w45wq norm150p tone 16,PERSONAL,free for 1st week no1 nokia tone 4 ur mob every week just txt nokia to 8007 get txting and tell ur mates getzed co uk pobox 36504 w45wq norm150p tone 16,156.0,32.0,0.12179487179487179,0.0,0.019230769230769232,1.0,0.0,0.0,0.0,0.0,0.0,0,False
No it's waiting in e car dat's bored wat. Cos wait outside got nothing 2 do. At home can do my stuff or watch tv wat.,Dataset_5971_real,,no it's waiting in e car dat's bored wat. cos wait outside got nothing 2 do. at home can do my stuff or watch tv wat.,PERSONAL,no it's waiting in e car dat's bored wat. cos wait outside got nothing 2 do. at home can do my stuff or watch tv wat.,117.0,26.0,0.008547008547008548,0.0,0.042735042735042736,0.0,0.0,0.0,0.0,0.0,0.0,0,False
"I'm sorry for any misunderstanding that may have occurred in our last conversation. I value our friendship and would like to clarify any confusion and move forward in a positive way. Can we set aside some time to talk about it? mention the keyword ""misunderstanding"" because the sender is acknowledging that there may have been a mistake or miscommunication in their previous conversation. This is a common reason for a friendly and non-spam message to mention this keyword.",BubbleJoe_bootstrap_sms_v2_default_train.parquet,,"i'm sorry for any misunderstanding that may have occurred in our last conversation. i value our friendship and would like to clarify any confusion and move forward in a positive way. can we set aside some time to talk about it? mention the keyword ""misunderstanding"" because the sender is acknowledging that there may have been a mistake or miscommunication in their previous conversation. this is a common reason for a friendly and non-spam message to mention this keyword.",TRANSACTIONAL,"i'm sorry for any misunderstanding that may have occurred in our last conversation. i value our friendship and would like to clarify any confusion and move forward in a positive way. can we set aside some time to talk about it? mention the keyword ""misunderstanding"" because the sender is acknowledging that there may have been a mistake or miscommunication in their previous conversation. this is a common reason for a friendly and non-spam message to mention this keyword.",474.0,78.0,0.0,0.0,0.0189873417721519,0.0,0.0,0.0,0.0,0.0,0.0,1,False
"b{keyword: free trial}} to entice the recipient with the offer of a free product or service. This is a common marketing tactic used to attract customers and generate leads. However, free trials can also be used in spam messages to get recipients to click on a link and potentially download malware or reveal sensitive information.",BubbleJoe_bootstrap_sms_v2_default_train.parquet,,"b{keyword: free trial}} to entice the recipient with the offer of a free product or service. this is a common marketing tactic used to attract customers and generate leads. however, free trials can also be used in spam messages to get recipients to click on a link and potentially download malware or reveal sensitive information.",PROMOTIONAL,"b{keyword: free trial}} to entice the recipient with the offer of a free product or service. this is a common marketing tactic used to attract customers and generate leads. however, free trials can also be used in spam messages to get recipients to click on a link and potentially download malware or reveal sensitive information.",330.0,55.0,0.0,0.0,0.024242424242424242,0.0,0.0,1.0,0.0,0.0,0.0,2,False
Hard LIVE 121 chat just 60p min. Choose your girl and connect LIVE. Call 09094646899 now Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,vsak_sms_spam_category_default_train.parquet,,hard live 121 chat just 60p min. choose your girl and connect live. call 09094646899 now cheap chat uk's biggest live service. vu bcm1896wc1n3xx,PERSONAL,hard live 121 chat just 60p min. choose your girl and connect live. call phonenumber now cheap chat uk's biggest live service. vu bcm1896wc1n3xx,144.0,24.0,0.1527777777777778,0.0,0.027777777777777776,0.0,1.0,0.0,0.0,0.0,0.0,0,False
Back 2 work 2morro half term over! Can U C me 2nite 4 some sexy passion B4 I have 2 go back? Chat NOW 09099726481 Luv DENA Calls £1/minMobsmoreLKPOBOX177HP51FL,Dataset_5971_real,,back 2 work 2morro half term over! can u c me 2nite 4 some sexy passion b4 i have 2 go back? chat now 09099726481 luv dena calls £1/minmobsmorelkpobox177hp51fl,PERSONAL,back 2 work 2morro half term over! can u c me 2nite 4 some sexy passion b4 i have 2 go back? chat now phonenumber luv dena calls £1/minmobsmorelkpobox177hp51fl,159.0,29.0,0.14465408805031446,1.0,0.025157232704402517,0.0,1.0,0.0,0.0,0.0,0.0,0,False
"Hello! I'm reaching out to offer you a once-in-a-lifetime opportunity to invest in a groundbreaking technology. This could be your chance to make a fortune. mention the keyword ""groundbreaking technology"" because the sender is trying to make the offer sound exciting and valuable. This could be a legitimate offer for a new and innovative product, but it's also a common tactic used in spam messages to make people believe they're missing out on something.",BubbleJoe_bootstrap_sms_v2_default_train.parquet,,"hello! i'm reaching out to offer you a once-in-a-lifetime opportunity to invest in a groundbreaking technology. this could be your chance to make a fortune. mention the keyword ""groundbreaking technology"" because the sender is trying to make the offer sound exciting and valuable. this could be a legitimate offer for a new and innovative product, but it's also a common tactic used in spam messages to make people believe they're missing out on something.",PROMOTIONAL,"hello! i'm reaching out to offer you a once-in-a-lifetime opportunity to invest in a groundbreaking technology. this could be your chance to make a fortune. mention the keyword ""groundbreaking technology"" because the sender is trying to make the offer sound exciting and valuable. this could be a legitimate offer for a new and innovative product, but it's also a common tactic used in spam messages to make people believe they're missing out on something.",456.0,74.0,0.0,1.0,0.03070175438596491,0.0,0.0,0.0,0.0,0.0,0.0,2,False
